30,8,96.08333333
30,9,276.2333333
30,10,436.45
30,11,545.1166667
30,12,593.35
30,13,587.1833333
30,14,520.35
30,15,398.0166667
30,16,227.8
30,17,64.06666667
30,18,0.716666667
30,19,0
30,20,0
30,21,0
30,22,0
30,23,0
30,24,0
31,1,0
31,2,0
31,3,0
31,4,0
31,5,0
31,6,0
31,7,6.65
31,8,118.2
31,9,257.2
31,10,440.95
31,11,494.1833333
31,12,634.8
31,13,623.55
31,14,526.5833333
31,15,437.0166667
31,16,248.3
31,17,72.66666667
31,18,0.933333333
31,19,0
31,20,0
31,21,0
31,22,0
31,23,0
31,24,0
32,1,0
32,2,0
32,3,0
32,4,0
32,5,0
32,6,0
32,7,5.55
32,8,104.75
32,9,278.6333333
32,10,435.9
32,11,550.4166667
32,12,603.0666667
32,13,601.3833333
32,14,522.9333333
32,15,325.1833333
32,16,150.9
32,17,22.95
32,18,0.1
32,19,0
32,20,0
32,21,0
32,22,0
32,23,0
32,24,0
33,1,0
33,2,0
33,3,0
33,4,0
33,5,0
33,6,0
33,7,1.166666667
33,8,10.51666667
33,9,27.76666667
33,10,82.11666667
33,11,107.3166667
33,12,105.3166667
33,13,159.25
33,14,353.9666667
33,15,376.6833333
33,16,228.6333333
33,17,54.25
33,18,0.85
33,19,0
33,20,0
33,21,0
33,22,0
33,23,0
33,24,0
34,1,0
34,2,0
34,3,0
34,4,0
34,5,0
34,6,0
34,7,5.316666667
34,8,113.8833333
34,9,321.25
34,10,482.3833333
34,11,600.4333333
34,12,634.45
34,13,619.8833333
34,14,371.5833333
34,15,225.6666667
34,16,232.7
34,17,70.25
34,18,1.75
34,19,0
34,20,0
34,21,0
34,22,0
34,23,0
34,24,0
35,1,0
35,2,0
35,3,0
35,4,0
35,5,0
35,6,0
35,7,0.95
35,8,22.98333333
35,9,128.95
35,10,365.6333333
35,11,547.9333333
35,12,567.5166667
35,13,598.25
35,14,434.8833333
35,15,80.86666667
35,16,47.75
35,17,15.36666667
35,18,0.516666667
35,19,0
35,20,0
35,21,0
35,22,0
35,23,0
35,24,0
36,1,0
36,2,0
36,3,0
36,4,0
36,5,0
36,6,0
36,7,6.7
36,8,129.2666667
36,9,290.55
36,10,356.05
36,11,596.05
36,12,616.5666667
36,13,604.6333333
36,14,453.5666667
36,15,281.7166667
36,16,131.9666667
36,17,39
36,18,0.583333333
36,19,0
36,20,0
36,21,0
36,22,0
36,23,0
36,24,0
37,1,0
37,2,0
37,3,0
37,4,0
37,5,0
37,6,0
37,7,0.95
37,8,10.16666667
37,9,40.53333333
37,10,95.26666667
37,11,70.48333333
37,12,83.71666667
37,13,130.0666667
37,14,85.5
37,15,81.31666667
37,16,64.26666667
37,17,17.96666667
37,18,0.533333333
37,19,0
37,20,0
37,21,0
37,22,0
37,23,0
37,24,0
38,1,0
38,2,0
38,3,0
38,4,0
38,5,0
38,6,0
38,7,2.616666667
38,8,35.11666667
38,9,207.6666667
38,10,419.9166667
38,11,578.8666667
38,12,576.0166667
38,13,484.65
38,14,478.65
38,15,276.1333333
38,16,124.9166667
38,17,32.43333333
38,18,0.933333333
38,19,0
38,20,0
38,21,0
38,22,0
38,23,0
38,24,0
39,1,0
39,2,0
39,3,0
39,4,0
39,5,0
39,6,0
39,7,2.366666667
39,8,83.11666667
39,9,190.9166667
39,10,193.65
39,11,372.5166667
39,12,413.7333333
39,13,600.15
39,14,598.5166667
39,15,474.1833333
39,16,301.1833333
39,17,103.8
39,18,3.15
39,19,0
39,20,0
39,21,0
39,22,0
39,23,0
39,24,0
40,1,0
40,2,0
40,3,0
40,4,0
40,5,0
40,6,0
40,7,7.383333333
40,8,86.08333333
40,9,250.1666667
40,10,382.3
40,11,561.6833333
40,12,628.2333333
40,13,605.1333333
40,14,454.15
40,15,418.9
40,16,226.8666667
40,17,85.03333333
40,18,2.116666667
40,19,0
40,20,0
40,21,0
40,22,0
40,23,0
40,24,0
41,1,0
41,2,0
41,3,0
41,4,0
41,5,0
41,6,0
41,7,5.7
41,8,119.2666667
41,9,329.3666667
41,10,498.6833333
41,11,616.3
41,12,674.0166667
41,13,662.4666667
41,14,598.95
41,15,463.45
41,16,290.45
41,17,102.9833333
41,18,3.566666667
41,19,0
41,20,0
41,21,0
41,22,0
41,23,0
41,24,0
42,1,0
42,2,0
42,3,0
42,4,0
42,5,0
42,6,0
42,7,12.11666667
42,8,142.5166667
42,9,327.9833333
42,10,494.0666667
42,11,614.35
42,12,672.1166667
42,13,680.9
42,14,541.65
42,15,368.1666667
42,16,106.1333333
42,17,54.91666667
42,18,4.45
42,19,0
42,20,0
42,21,0
42,22,0
42,23,0
42,24,0
43,1,0
43,2,0
43,3,0
43,4,0
43,5,0
43,6,0
43,7,13.3
43,8,145.8833333
43,9,332.0333333
43,10,391.4666667
43,11,351.5
43,12,313.7333333
43,13,317.5666667
43,14,327.8666667
43,15,167.6833333
43,16,84.66666667
43,17,21.16666667
43,18,0.833333333
43,19,0
43,20,0
43,21,0
43,22,0
43,23,0
43,24,0
44,1,0
44,2,0
44,3,0
44,4,0
44,5,0
44,6,0
44,7,2.616666667
44,8,53.8
44,9,164.95
44,10,501.2333333
44,11,636.25
44,12,644.3
44,13,692.9666667
44,14,622.3833333
44,15,494.4833333
44,16,313.6333333
44,17,117.6
44,18,5.933333333
44,19,0
44,20,0
44,21,0
44,22,0
44,23,0
44,24,0
45,1,0
45,2,0
45,3,0
45,4,0
45,5,0
45,6,0.633333333
45,7,5.883333333
45,8,49.91666667
45,9,64.08333333
45,10,116.9166667
45,11,116.4166667
45,12,235.7166667
45,13,284.75
45,14,238.75
45,15,280.0333333
45,16,244.5833333
45,17,51.85
45,18,2.116666667
45,19,0
45,20,0
45,21,0
45,22,0
45,23,0
45,24,0
46,1,0
46,2,0
46,3,0
46,4,0
46,5,0
46,6,0
46,7,2.45
46,8,24.38333333
46,9,84.31666667
46,10,157.3333333
46,11,250.4666667
46,12,164.05
46,13,56.68333333
46,14,57.46666667
46,15,30.35
46,16,20.85
46,17,13.3
46,18,0.616666667
46,19,0
46,20,0
46,21,0
46,22,0
46,23,0
46,24,0
47,1,0
47,2,0
47,3,0
47,4,0
47,5,0
47,6,0.066666667
47,7,19.51666667
47,8,180.3
47,9,384.4333333
47,10,555.3166667
47,11,678.2166667
47,12,742.8166667
47,13,736.3833333
47,14,658.3333333
47,15,519.5833333
47,16,337.45
47,17,130.3
47,18,7.066666667
47,19,0
47,20,0
47,21,0
47,22,0
47,23,0
47,24,0
48,1,0
48,2,0
48,3,0
48,4,0
48,5,0
48,6,0
48,7,21.61666667
48,8,182.0166667
48,9,359.3
48,10,553.05
48,11,566.9833333
48,12,555.0833333
48,13,638.35
48,14,649.8833333
48,15,456.7333333
48,16,305.75
48,17,141.05
48,18,4.916666667
48,19,0
48,20,0
48,21,0
48,22,0
48,23,0
48,24,0
49,1,0
49,2,0
49,3,0
49,4,0
49,5,0
49,6,0
49,7,15.15
49,8,116.2166667
49,9,172.1333333
49,10,137.3833333
49,11,160.0333333
49,12,143.6333333
49,13,120.6833333
49,14,97.53333333
49,15,45.85
49,16,48.78333333
49,17,37.83333333
49,18,3.766666667
49,19,0
49,20,0
49,21,0
49,22,0
49,23,0
49,24,0
50,1,0
50,2,0
50,3,0
50,4,0
50,5,0
50,6,0
50,7,1.7
50,8,23.53333333
50,9,65.66666667
50,10,105.9166667
50,11,75.1
50,12,92.36666667
50,13,117.3333333
50,14,80.2
50,15,64.38333333
50,16,44.75
50,17,15.21666667
50,18,1.666666667
50,19,0
50,20,0
50,21,0
50,22,0
50,23,0
50,24,0
51,1,0
51,2,0
51,3,0
51,4,0
51,5,0
51,6,0.033333333
51,7,13.76666667
51,8,175.6
51,9,401.6833333
51,10,577.1666667
51,11,697.2833333
51,12,759.9333333
51,13,747.6666667
51,14,669.5833333
51,15,533.6166667
51,16,346.95
51,17,118.75
51,18,8.2
51,19,0.4
51,20,0
51,21,0
51,22,0
51,23,0
51,24,0
52,1,0
52,2,0
52,3,0
52,4,0
52,5,0
52,6,0.05
52,7,29.55
52,8,202.2333333
52,9,404.6833333
52,10,577.4333333
52,11,702.3666667
52,12,758.1666667
52,13,745.4166667
52,14,668.9
52,15,532.8333333
52,16,316.0833333
52,17,108.4833333
52,18,10.23333333
52,19,0
52,20,0
52,21,0
52,22,0
52,23,0
52,24,0
53,1,0
53,2,0
53,3,0
53,4,0
53,5,0
53,6,0
53,7,20.21666667
53,8,163.3833333
53,9,333.4166667
53,10,503.3666667
53,11,546.6666667
53,12,536.4833333
53,13,647.8333333
53,14,512.6
53,15,485.2666667
53,16,343.4666667
53,17,139.1166667
53,18,10.03333333
53,19,0
53,20,0
53,21,0
53,22,0
53,23,0
53,24,0
54,1,0
54,2,0
54,3,0
54,4,0
54,5,0
54,6,0
54,7,29.51666667
54,8,197.5833333
54,9,406.25
54,10,583.4833333
54,11,705.1666667
54,12,764.6166667
54,13,760.1
54,14,683.6
54,15,539.4833333
54,16,311.9166667
54,17,143.8666667
54,18,11.86666667
54,19,0
54,20,0
54,21,0
54,22,0
54,23,0
54,24,0
55,1,0
55,2,0
55,3,0
55,4,0
55,5,0
55,6,0.016666667
55,7,32.78333333
55,8,211.3333333
55,9,418.4
55,10,582.1166667
55,11,661.4833333
55,12,674.1333333
55,13,735.6166667
55,14,651.0833333
55,15,518.5833333
55,16,353.8833333
55,17,156.4833333
55,18,12.95
55,19,0
55,20,0
55,21,0
55,22,0
55,23,0
55,24,0
56,1,0
56,2,0
56,3,0
56,4,0
56,5,0
56,6,0
56,7,37.58333333
56,8,218.9833333
56,9,422.8666667
56,10,596.1666667
56,11,674.3666667
56,12,716.4666667
56,13,743.0333333
56,14,699.6166667
56,15,549.3
56,16,371.35
56,17,160.4166667
56,18,12.55
56,19,0
56,20,0
56,21,0
56,22,0
56,23,0
56,24,0
57,1,0
57,2,0
57,3,0
57,4,0
57,5,0
57,6,0.1
57,7,32.33333333
57,8,204.7333333
57,9,413.9666667
57,10,586.5333333
57,11,707.9333333
57,12,755.7833333
57,13,754.8833333
57,14,683.0166667
57,15,539.2833333
57,16,351.6666667
57,17,142.5333333
57,18,12.26666667
57,19,0
57,20,0
57,21,0
57,22,0
57,23,0
57,24,0
58,1,0
58,2,0
58,3,0
58,4,0
58,5,0
58,6,0
58,7,3.083333333
58,8,14.25
58,9,19.26666667
58,10,63.86666667
58,11,100.7833333
58,12,113.9
58,13,196.55
58,14,185.0833333
58,15,200.5333333
58,16,137.7
58,17,55.25
58,18,10.5
58,19,0
58,20,0
58,21,0
58,22,0
58,23,0
58,24,0
59,1,0
59,2,0
59,3,0
59,4,0
59,5,0
59,6,0
59,7,22.08333333
59,8,113.35
59,9,230.0333333
59,10,389.3833333
59,11,550.45
59,12,745.0333333
59,13,763.5666667
59,14,684.9
59,15,539.5666667
59,16,346.2166667
59,17,148.15
59,18,13.18333333
59,19,0
59,20,0
59,21,0
59,22,0
59,23,0
59,24,0
60,1,0
60,2,0
60,3,0
60,4,0
60,5,0
60,6,0
60,7,9.333333333
60,8,52.7
60,9,118.5333333
60,10,409.8
60,11,289.05
60,12,328.4333333
60,13,267.5666667
60,14,200.9333333
60,15,124.1166667
60,16,37.1
60,17,15.91666667
60,18,1.683333333
60,19,0
60,20,0
60,21,0
60,22,0
60,23,0
60,24,0
61,1,0
61,2,0
61,3,0
61,4,0
61,5,0
61,6,0.05
61,7,16.13333333
61,8,103.75
61,9,436.2666667
61,10,606.9
61,11,716.95
61,12,776.5833333
61,13,756.8166667
61,14,667.6666667
61,15,534.55
61,16,339.4
61,17,153.6
61,18,17.6
61,19,0
61,20,0
61,21,0
61,22,0
61,23,0
61,24,0
62,1,0
62,2,0
62,3,0
62,4,0
62,5,0
62,6,0.15
62,7,46.66666667
62,8,210.6166667
62,9,470.3833333
62,10,571.5166667
62,11,728.25
62,12,636.9
62,13,551.2666667
62,14,393.0333333
62,15,235.8
62,16,176.5
62,17,152.5333333
62,18,12.38333333
62,19,0
62,20,0
62,21,0
62,22,0
62,23,0
62,24,0
63,1,0
63,2,0
63,3,0
63,4,0
63,5,0
63,6,0
63,7,8.9
63,8,50.68333333
63,9,167.6
63,10,177.6
63,11,351.2
63,12,362.7833333
63,13,276.5166667
63,14,589.1166667
63,15,548.6833333
63,16,207.3166667
63,17,95.65
63,18,10.36666667
63,19,0
63,20,0
63,21,0
63,22,0
63,23,0
63,24,0
64,1,0
64,2,0
64,3,0
64,4,0
64,5,0
64,6,0.266666667
64,7,54.66666667
64,8,242.9166667
64,9,447.6
64,10,607.4833333
64,11,732.35
64,12,773.0166667
64,13,777.3833333
64,14,699.25
64,15,555.2666667
64,16,380.9
64,17,176.8833333
64,18,22.16666667
64,19,0
64,20,0
64,21,0
64,22,0
64,23,0
64,24,0
65,1,0
65,2,0
65,3,0
65,4,0
65,5,0
65,6,0.366666667
65,7,59.41666667
65,8,252.8333333
65,9,460.25
65,10,633.6666667
65,11,753.85
65,12,811.25
65,13,799.6333333
65,14,718.9666667
65,15,569.4666667
65,16,365.4
65,17,158.3666667
65,18,19.1
65,19,0.016666667
65,20,0
65,21,0
65,22,0
65,23,0
65,24,0
66,1,0
66,2,0
66,3,0
66,4,0
66,5,0
66,6,0.3
66,7,40.7
66,8,138.3
66,9,385.7
66,10,489.6666667
66,11,562.5833333
66,12,382.0833333
66,13,667.85
66,14,598.25
66,15,515.1833333
66,16,319.4333333
66,17,114.8666667
66,18,15.66666667
66,19,0
66,20,0
66,21,0
66,22,0
66,23,0
66,24,0
67,1,0
67,2,0
67,3,0
67,4,0
67,5,0
67,6,0.383333333
67,7,51.18333333
67,8,218.5166667
67,9,420.6
67,10,578.4666667
67,11,697.1333333
67,12,744.4
67,13,706.0333333
67,14,628.4333333
67,15,482.85
67,16,216.8666667
67,17,81.11666667
67,18,10.81666667
67,19,0.016666667
67,20,0
67,21,0
67,22,0
67,23,0
67,24,0
68,1,0
68,2,0
68,3,0
68,4,0
68,5,0.05
68,6,0.65
68,7,60.9
68,8,250.45
68,9,453.1333333
68,10,632.45
68,11,742.8166667
68,12,786.6
68,13,765.2333333
68,14,682.1666667
68,15,531.8
68,16,348.7166667
68,17,161.5666667
68,18,20.46666667
68,19,0
68,20,0
68,21,0
68,22,0
68,23,0
68,24,0
69,1,0
69,2,0
69,3,0
69,4,0
69,5,0
69,6,0.35
69,7,24
69,8,119.2666667
69,9,261.0333333
69,10,275.15
69,11,667.9333333
69,12,703.4333333
69,13,665.1666667
69,14,551.3333333
69,15,55.65
69,16,52.65
69,17,59.35
69,18,31.2
69,19,0
69,20,0
69,21,0
69,22,0
69,23,0
69,24,0
70,1,0
70,2,0
70,3,0
70,4,0
70,5,0
70,6,1
70,7,80.91666667
70,8,289.3166667
70,9,501.4666667
70,10,671.9
70,11,789.2166667
70,12,850.0166667
70,13,835.7166667
70,14,757.4166667
70,15,624.8
70,16,430.2
70,17,207.5833333
70,18,30.1
70,19,0
70,20,0
70,21,0
70,22,0
70,23,0
70,24,0
71,1,0
71,2,0
71,3,0
71,4,0
71,5,0
71,6,0.866666667
71,7,34.45
71,8,191.1166667
71,9,467.5833333
71,10,648.5
71,11,775.45
71,12,789.6666667
71,13,807.4666667
71,14,724.4333333
71,15,589.55
71,16,394.7833333
71,17,187.5
71,18,27.46666667
71,19,0
71,20,0
71,21,0
71,22,0
71,23,0
71,24,0
72,1,0
72,2,0
72,3,0
72,4,0
72,5,0
72,6,1.516666667
72,7,62.26666667
72,8,243.85
72,9,397.9166667
72,10,531.9333333
72,11,513.3833333
72,12,405.6833333
72,13,447.65
72,14,510.7333333
72,15,429.0166667
72,16,277.2833333
72,17,128.9333333
72,18,23.41666667
72,19,0
72,20,0
72,21,0
72,22,0
72,23,0
72,24,0
73,1,0
73,2,0
73,3,0
73,4,0
73,5,0.05
73,6,0.6
73,7,4.233333333
73,8,21.55
73,9,165.95
73,10,334.65
73,11,390.1166667
73,12,306.4
73,13,434.2666667
73,14,578.8666667
73,15,495.6833333
73,16,234.6166667
73,17,173
73,18,21.6
73,19,0
73,20,0
73,21,0
73,22,0
73,23,0
73,24,0
74,1,0
74,2,0
74,3,0
74,4,0
74,5,0
74,6,1.083333333
74,7,56.33333333
74,8,279.4166667
74,9,506.5
74,10,677.4
74,11,792.75
74,12,853.8166667
74,13,786.3833333
74,14,733.4333333
74,15,609.8
74,16,422.4666667
74,17,179.65
74,18,32.58333333
74,19,0
74,20,0
74,21,0
74,22,0
74,23,0
74,24,0
75,1,0
75,2,0
75,3,0
75,4,0
75,5,0
75,6,1.6
75,7,57.73333333
75,8,241.0833333
75,9,504.7833333
75,10,674.8833333
75,11,789.9166667
75,12,846.2333333
75,13,843.5833333
75,14,756.6
75,15,599.75
75,16,409.4
75,17,197.25
75,18,31.68333333
75,19,0.1
75,20,0
75,21,0
75,22,0
75,23,0
75,24,0
76,1,0
76,2,0
76,3,0
76,4,0
76,5,0
76,6,2.65
76,7,94.53333333
76,8,305.9333333
76,9,511.25
76,10,681.0666667
76,11,797.5333333
76,12,814.5333333
76,13,624.6
76,14,582.6
76,15,498.9
76,16,378.9166667
76,17,150.2833333
76,18,19.9
76,19,0
76,20,0
76,21,0
76,22,0
76,23,0
76,24,0
77,1,0
77,2,0
